user_id,timestamp,page,session_id,action
40115865,2025-06-01 08:13:18,home,dc5b5b5f,add_to_cart
8c677dc6,2025-06-05 09:47:42,home,855b3c6d,view
8f808495,2025-06-03 04:35:56,cart,34efba73,view
f3962263,2025-06-05 01:19:59,checkout,91742bce,view
b095823f,2025-06-03 08:19:33,home,bb1d5193,view
cb6d1e61,2025-06-05 08:41:51,home,f1d66b5c,view
1b4ae675,2025-06-04 22:47:55,cart,81f73cbb,view
85560aec,2025-06-01 20:30:30,product,b1633a6a,view
6f65e45d,2025-06-05 11:09:12,cart,cfaaec58,view
943ef585,2025-06-05 12:07:41,product,0dfbe1bb,view
fbd84e19,2025-06-06 11:41:37,home,595f40fa,view
1038d8ca,2025-06-07 19:43:16,cart,fb29a218,view
7ed86faf,2025-06-01 09:46:58,product,0d978b5a,view
4bca52a4,2025-06-04 21:33:47,product,63522751,view
2741d1e5,2025-06-06 15:16:28,cart,a8c3a53e,view
29a7e63f,2025-06-03 19:20:33,home,bb4b270d,add_to_cart
ff692ebc,2025-06-05 19:08:34,product,249ddc85,purchase
057a623b,2025-06-01 07:01:55,home,2980568e,view
384fd7b4,2025-06-06 06:20:17,home,c20d3ef9,view
35dbf17f,2025-06-03 18:09:21,cart,9344b34b,view
0ea4b46d,2025-06-01 09:15:30,product,663be44e,view
df16a4f2,2025-06-01 05:56:34,checkout,cf3f5630,add_to_cart
2bf79561,2025-06-05 04:35:47,product,70c171a3,view
fccfcf58,2025-06-02 05:47:00,home,a502cd8c,view
057a623b,2025-06-02 20:54:13,product,e4d8558b,view
31963385,2025-06-07 05:48:18,home,cb49633b,view
f7b09ee7,2025-06-06 06:24:03,checkout,68bde571,view
7e3fa254,2025-06-02 14:08:20,product,db002fb9,view
0f1d1b6a,2025-06-05 09:48:52,product,9754a515,view
6b1e6800,2025-06-05 00:12:26,home,0fcfaa03,view
7744b202,2025-06-03 09:16:34,product,84d08203,view
a38e08d7,2025-06-05 02:55:29,home,876d63af,add_to_cart
a1f43318,2025-06-05 02:16:51,product,9e69ef38,add_to_cart
b0508f19,2025-06-02 14:55:04,product,399bd1a3,view
058cd3e2,2025-06-01 08:21:29,home,ed633b35,add_to_cart
46e2a62b,2025-06-01 10:24:51,home,d4396fb2,view
61db4361,2025-06-01 23:19:31,cart,faa5c6c1,view
9350efbb,2025-06-02 16:32:21,product,d27c8f57,view
0a7f4424,2025-06-05 07:29:10,product,75143eac,add_to_cart
73d53ca0,2025-06-06 01:00:12,home,f8c0bc15,view
34dcdbcb,2025-06-05 17:21:30,product,0a0eb16d,view
802c3885,2025-06-01 02:10:21,home,6ecb6109,view
df382d0f,2025-06-03 00:11:22,product,0229566c,view
2b4eda8f,2025-06-04 08:04:25,cart,9a251157,add_to_cart
6fbfb68b,2025-06-06 15:39:55,home,7e62de21,view
53715cd7,2025-06-06 02:00:44,cart,5072832c,purchase
d7405d66,2025-06-07 03:30:46,home,22db03ba,view
6ed6799f,2025-06-02 19:02:03,home,c054841d,add_to_cart
5657b2c4,2025-06-05 10:40:53,purchase,4df74985,view
168d61af,2025-06-03 06:22:25,home,39aa86d4,purchase
7876cbac,2025-06-01 18:02:40,home,b5bdcb96,view
973f3c2e,2025-06-01 21:32:21,product,3b62d17d,add_to_cart
ef0ddef7,2025-06-04 13:00:08,checkout,50bf4760,add_to_cart
140e78d3,2025-06-06 08:41:34,product,fc469077,view
772ecd2b,2025-06-07 22:29:00,checkout,57ed8276,add_to_cart
f014bf3a,2025-06-03 18:51:47,product,aa015445,view
4ca4946b,2025-06-06 18:10:33,home,3559d7de,view
d41b5a61,2025-06-03 19:27:21,product,5de0c543,view
176702e1,2025-06-05 21:53:17,home,a13a4c08,view
0fcd7213,2025-06-02 23:46:05,home,540951d7,add_to_cart
cca5010c,2025-06-05 23:48:12,home,412e3da4,view
bc1667ac,2025-06-06 23:33:00,home,b7ad7f96,view
fb356ae8,2025-06-02 22:55:16,home,61c06c82,view
433f0d04,2025-06-05 02:20:29,home,13bfbebb,view
05610d7e,2025-06-06 04:46:28,home,854455fb,view
c4140a47,2025-06-04 19:54:41,home,c9c4c075,view
a6e80b62,2025-06-05 00:06:24,home,8bf2365c,add_to_cart
c6091077,2025-06-07 22:41:44,checkout,c4bfdd8b,purchase
8fb312f6,2025-06-07 15:19:52,product,e456b173,view
517495a5,2025-06-06 04:10:21,product,4cbb44c0,view
db3aa55a,2025-06-01 06:38:21,product,75864268,add_to_cart
54ed8e63,2025-06-05 01:34:00,product,ad4e8b34,view
27347326,2025-06-04 13:47:16,home,09f24a67,view
57f14898,2025-06-07 12:32:09,product,2c6355e5,purchase
ff76a9d7,2025-06-03 17:37:52,cart,83866223,view
f80b2c26,2025-06-04 11:03:30,product,5c42447d,view
9db3369c,2025-06-02 19:03:52,checkout,20dded43,purchase
b23f97c3,2025-06-02 15:44:45,home,da7a4365,add_to_cart
753ed2db,2025-06-03 21:55:10,cart,a553e417,add_to_cart
ac42e0c6,2025-06-07 04:18:41,product,d613364d,view
61376061,2025-06-04 15:43:05,product,fb7c50b9,add_to_cart
188268fd,2025-06-02 05:44:56,product,1905add5,view
915fb842,2025-06-07 12:57:22,home,90f6eab4,view
ecb4c527,2025-06-04 19:15:15,product,547b2aa3,view
45ca28aa,2025-06-03 18:06:07,home,519217c4,view
ae221a17,2025-06-07 01:19:07,home,962c992a,add_to_cart
e3bf38d9,2025-06-03 06:53:35,home,11c6f4fd,view
0583912f,2025-06-05 12:53:58,product,d9c19afa,add_to_cart
7eda9ae7,2025-06-02 04:43:45,purchase,e2701736,purchase
72aeb7b4,2025-06-07 10:49:44,product,79cb3684,add_to_cart
216513ba,2025-06-05 00:53:14,home,a7bf3af2,purchase
5ed043ee,2025-06-04 08:08:11,checkout,2cf8df92,view
b1af95f5,2025-06-01 13:11:26,home,a3f6177f,add_to_cart
2fbd8b37,2025-06-01 18:39:08,home,8ecd8bc7,view
57edb577,2025-06-05 21:16:59,product,05111c8b,add_to_cart
e3f7064b,2025-06-04 09:23:46,home,dbce9d21,view
94dad5b5,2025-06-07 02:11:32,product,79c257f5,view
f1db0b70,2025-06-06 09:17:35,home,0eb43385,view
b01e112d,2025-06-02 05:11:13,product,b6fe115f,view
d544105f,2025-06-03 03:55:43,home,47b36c1e,view
230deef9,2025-06-02 03:24:25,cart,ffaa0b02,view
cdb4069a,2025-06-03 16:23:17,cart,94c351f6,add_to_cart
f8adddff,2025-06-07 14:56:02,checkout,977d065c,view
72afa554,2025-06-04 11:05:02,home,e6a2d21d,add_to_cart
0218c9f6,2025-06-04 10:52:53,product,17bcd27f,add_to_cart
8d9331c4,2025-06-03 12:16:13,cart,eaffed87,add_to_cart
75ee9a05,2025-06-03 10:28:34,checkout,bc880418,view
1e3e108b,2025-06-07 05:52:57,product,cc2a2412,view
1a72eca4,2025-06-05 04:07:21,purchase,c0f7e5f0,view
ff175987,2025-06-02 18:16:24,home,03508bed,view
405c373c,2025-06-06 11:41:23,product,6e039a0d,view
216aa2dd,2025-06-05 18:20:50,home,5987fb56,purchase
4d51253f,2025-06-01 23:56:19,home,6d4b031b,view
a83ffd2c,2025-06-04 02:07:36,home,b0884e34,view
02ebef4c,2025-06-01 02:39:20,product,b3cb9acf,view
affc0a26,2025-06-07 16:28:21,product,a1a5ff53,purchase
ebbe8902,2025-06-04 22:10:18,home,326ba804,view
3e2ecd5a,2025-06-05 01:17:47,home,9449c0af,purchase
3972b629,2025-06-01 15:16:56,checkout,25339d88,view
e465d116,2025-06-07 07:59:57,home,dea8eeb7,add_to_cart
59697484,2025-06-04 09:39:20,home,66b78e42,view
99ce4030,2025-06-05 19:14:02,home,8f65ba35,view
bd551653,2025-06-07 07:27:14,home,50fcae68,view
0b9487fb,2025-06-04 16:53:23,home,a2a8a67c,view
2fc30b52,2025-06-06 09:54:23,home,e39abbec,view
cf695670,2025-06-05 01:53:47,home,0ff138d8,add_to_cart
2b7fb098,2025-06-07 14:32:32,product,e4f2671c,view
49066145,2025-06-05 04:31:57,cart,584172be,view
adc3eaf4,2025-06-05 22:39:17,home,5df06817,purchase
378accf6,2025-06-04 11:12:58,home,4a65ccd3,view
76c53bcc,2025-06-03 06:56:22,cart,06e6058d,view
157844c0,2025-06-03 12:12:16,home,6b7a451e,view
e6f4d86e,2025-06-04 13:40:55,cart,3c75531d,add_to_cart
8436facf,2025-06-05 05:57:59,product,be7a9601,view
75063ba9,2025-06-04 11:53:33,checkout,3c528d73,view
8d34f319,2025-06-05 02:14:13,home,2d73782d,view
b9cfb768,2025-06-06 08:32:53,cart,9edcadee,add_to_cart
c736d7a1,2025-06-05 15:41:45,product,0c70f05d,add_to_cart
b7ccde02,2025-06-02 12:54:06,product,0f0d0deb,view
81024122,2025-06-07 07:40:38,home,e8a6f828,view
ff40c17f,2025-06-02 15:34:35,home,61291b05,view
faa625f0,2025-06-03 15:19:11,cart,808678be,view
33c06f57,2025-06-06 17:29:53,home,1ef1d567,add_to_cart
f91ba473,2025-06-05 23:27:27,product,a23b5e9c,view
648f9dfc,2025-06-03 14:12:18,home,947cb74b,view
7fc1f5aa,2025-06-04 16:43:39,product,5477ab62,add_to_cart
160ea520,2025-06-07 09:39:58,home,34d50dc1,view
39c96e0b,2025-06-02 17:53:20,home,497f1bcd,view
d243080c,2025-06-03 10:21:36,cart,5f415029,add_to_cart
12668128,2025-06-07 09:51:28,home,abf4ab51,view
4f3e524c,2025-06-04 20:39:53,checkout,468cc7d4,view
db3aa55a,2025-06-04 12:12:10,home,a2c55e75,view
6a250525,2025-06-02 10:32:01,product,bbd592c4,view
05658a01,2025-06-03 04:57:23,home,5e3a4c19,add_to_cart
cad2d01d,2025-06-04 16:34:57,home,9fc8821e,view
a3dcdd09,2025-06-05 05:36:40,product,f7129598,view
ca014995,2025-06-04 20:25:34,product,fb6f39d6,add_to_cart
d0c9774f,2025-06-06 23:00:29,checkout,86756a72,view
ffd27ee9,2025-06-07 20:56:29,checkout,0be6372b,view
d243080c,2025-06-07 12:08:57,home,7197a492,purchase
7f82a1b0,2025-06-01 00:29:33,home,ff9578a4,purchase
019d3179,2025-06-02 19:03:12,checkout,30705e5f,add_to_cart
6f5ca55b,2025-06-03 22:18:15,home,fca42c38,view
1f4febc2,2025-06-04 16:57:14,checkout,8858261b,add_to_cart
e59edddc,2025-06-02 15:07:18,home,6dd2414e,purchase
f5fdf7fd,2025-06-03 10:29:34,purchase,98e8a049,add_to_cart
e573bb1f,2025-06-01 14:39:13,home,50242d0a,view
0e79d878,2025-06-07 11:42:52,home,491afe02,view
2a834a75,2025-06-05 16:33:33,product,6a219906,view
89679b24,2025-06-03 06:48:20,product,26579901,view
6a58ad40,2025-06-06 03:12:11,home,f02b35be,view
59034046,2025-06-07 08:34:32,product,c9ac60b5,view
c6753a3e,2025-06-05 01:04:24,cart,525988c8,view
de1aa2d6,2025-06-04 21:24:36,cart,6e1b3bfa,view
e19263cf,2025-06-07 01:37:56,checkout,20bbab1f,view
6e5eb501,2025-06-05 09:05:15,home,b3b9c0e0,view
e8556260,2025-06-01 17:49:36,home,ea2fecce,add_to_cart
82231f15,2025-06-06 04:18:46,product,d83a10d3,view
c67d7252,2025-06-06 18:52:08,cart,8929e1ff,view
5a0c2c6a,2025-06-04 05:34:30,home,7bcd38cb,view
2f882010,2025-06-05 16:34:06,home,e9c95a13,view
705b7591,2025-06-05 12:16:15,checkout,d7d9bfaa,view
451f56b6,2025-06-07 07:17:34,home,33216e11,purchase
03d38aee,2025-06-06 17:19:35,product,fa6ebfb2,add_to_cart
51c2427b,2025-06-07 10:01:42,home,94edd91e,view
0b9487fb,2025-06-04 13:24:55,cart,a6d85492,view
f7e8f682,2025-06-02 12:21:25,checkout,9d678c59,view
1201d71d,2025-06-06 16:31:33,home,875dd8b8,view
328d95be,2025-06-06 12:17:31,product,f64e2de9,purchase
eba526d6,2025-06-07 20:37:41,cart,cb9af41b,view
1e20f94a,2025-06-05 14:10:44,product,144026b9,view
f14d8e78,2025-06-01 05:28:42,product,3b5108e0,view
9cecc541,2025-06-05 13:49:42,product,32f735f7,purchase
2e2d2489,2025-06-01 14:04:38,product,bbf9df0e,view
7b230c00,2025-06-06 00:57:55,purchase,82352ae9,add_to_cart
3768ec07,2025-06-03 10:53:46,home,cfcfec8f,add_to_cart
fc176a3c,2025-06-05 18:43:38,home,3673add6,view
efb6e770,2025-06-01 16:46:20,purchase,0e7135e8,view
56fbb2eb,2025-06-07 06:56:24,home,3d5dcc69,view
bec3744f,2025-06-04 00:18:01,cart,a03bce2d,view
82ba4d20,2025-06-01 17:57:06,checkout,c753b28f,view
188268fd,2025-06-05 05:30:36,home,0b793585,view
42a65d24,2025-06-03 00:27:21,product,c51b65a7,view
cc7a77c1,2025-06-04 14:32:11,home,8529c7b9,view
9d35d3fc,2025-06-02 16:16:01,home,236ea4d9,add_to_cart
487ff886,2025-06-02 06:49:02,product,def6b6cc,view
1765d0eb,2025-06-04 22:33:04,product,6945c1f5,add_to_cart
993e7125,2025-06-03 09:41:30,home,dce339c7,view
fd73a157,2025-06-03 14:32:07,product,81bf783d,purchase
8d3777b8,2025-06-04 23:51:09,product,8fa19dd2,view
8ca82d1c,2025-06-01 02:16:44,product,e7b26bd4,add_to_cart
f95a61b3,2025-06-06 07:15:21,cart,5a30e234,view
aacd055f,2025-06-03 04:00:48,purchase,c98cec6e,view
99b250d1,2025-06-06 12:29:46,cart,c691b5a2,add_to_cart
43864943,2025-06-04 10:32:52,home,d02b3153,view
4dc47ed1,2025-06-04 02:59:18,home,336a82d0,view
4b03c0c7,2025-06-04 17:17:27,home,608541c3,view
562594aa,2025-06-06 03:14:16,product,b2ef4b45,view
72e156a3,2025-06-04 21:34:48,cart,8626df5f,view
8f6f2804,2025-06-07 05:50:56,home,a5e732d0,view
eb635861,2025-06-02 04:34:46,home,0562d30a,view
34dcdbcb,2025-06-05 05:22:13,home,696a48c2,view
8c9b55e6,2025-06-04 10:05:19,product,b0d4a6f1,view
54722a2f,2025-06-02 03:14:46,checkout,c6ab73a3,view
ee3a5885,2025-06-06 18:31:03,product,0813ec73,view
f841ab83,2025-06-04 08:48:58,product,b48eed5a,view
8a648673,2025-06-01 00:47:16,home,aa85e796,view
0a1a6d32,2025-06-03 05:29:08,cart,e9bffa43,view
d2305912,2025-06-04 04:22:14,cart,81b4036f,view
cd21223a,2025-06-03 14:15:48,home,67d0edc2,add_to_cart
1adfbe98,2025-06-07 14:53:08,product,80247bdb,view
93621ab1,2025-06-06 21:06:35,home,93fc078d,view
7e496142,2025-06-03 18:49:52,checkout,2d0ef174,view
5cb11208,2025-06-06 23:33:01,home,92897b62,purchase
997ec343,2025-06-02 23:37:42,checkout,6fde884c,add_to_cart
5a3127ec,2025-06-07 18:39:40,product,e4603245,add_to_cart
acd03a5e,2025-06-01 09:12:41,home,e1bc26aa,view
f778cf77,2025-06-04 07:48:33,home,eafda294,view
25aab3d7,2025-06-05 02:38:57,home,b8051898,view
ac184dfd,2025-06-07 22:21:41,checkout,425f49ac,view
6fb9dedc,2025-06-07 02:29:00,home,70478710,add_to_cart
9d40aace,2025-06-06 00:44:40,checkout,9af9008c,purchase
f159c9c8,2025-06-03 12:37:08,checkout,f8188071,add_to_cart
14de9cfb,2025-06-03 03:06:14,home,eab6ae92,view
49b7e5b7,2025-06-06 16:05:41,home,28b092aa,view
ae2e1697,2025-06-06 08:14:37,product,c05190fa,view
01474f91,2025-06-01 18:03:49,checkout,01efffc1,add_to_cart
0a769964,2025-06-04 21:23:48,checkout,c2691d40,add_to_cart
fe426cb9,2025-06-03 20:44:20,product,c1bd7389,view
7aa94ffa,2025-06-01 20:57:17,product,67c7d54a,view
2b800570,2025-06-01 01:01:21,product,efc07794,view
89c3c79b,2025-06-05 15:39:04,checkout,8e3da6c1,view
b97f4c2d,2025-06-05 06:26:30,purchase,49b93c2c,view
7db69b97,2025-06-06 12:41:26,home,1f3dde4a,view
ef046e2b,2025-06-02 07:44:11,checkout,6605df87,view
b6e97678,2025-06-03 11:24:39,purchase,c9be121b,view
fa5b75ee,2025-06-07 13:50:43,product,8471d908,purchase
86a10b60,2025-06-01 23:28:02,product,cf2583a5,add_to_cart
0314f97e,2025-06-03 13:53:12,checkout,454aa691,add_to_cart
efb6e770,2025-06-03 08:46:38,checkout,112d3d33,view
89df6026,2025-06-07 14:48:46,product,b0261e65,view
fc2f8c91,2025-06-02 23:22:47,product,e6305aa3,purchase
9e15b97d,2025-06-02 23:02:51,home,a7406653,view
a7c9afd2,2025-06-07 04:15:21,home,10e4bf34,view
554b4418,2025-06-01 14:43:04,purchase,88d49268,add_to_cart
6c0a01ff,2025-06-06 22:01:05,home,ea96af15,view
fd820d1c,2025-06-04 01:37:23,cart,196471eb,view
65f68af3,2025-06-06 16:07:28,product,cfab2639,add_to_cart
3e9f1806,2025-06-04 17:30:43,home,904fbbc9,add_to_cart
1b737767,2025-06-04 16:04:06,home,c214a3da,view
191390aa,2025-06-03 14:11:49,home,4949d653,view
c7b7a232,2025-06-02 08:29:27,purchase,3e82ed85,view
d4396e71,2025-06-01 20:04:43,home,8325ebba,view
ca764f26,2025-06-02 11:19:42,cart,b5e8b2fc,view
acd202da,2025-06-04 19:28:49,product,a3460ba6,view
5a4bfec6,2025-06-05 22:59:52,product,65abc682,view
fb4a4319,2025-06-04 12:52:04,home,42a49e4a,add_to_cart
3b3bbdb0,2025-06-02 21:05:35,home,85672a28,view
7d55b450,2025-06-02 02:35:01,cart,c4831292,view
2bf79561,2025-06-02 00:18:36,cart,f6ae2e6a,view
97783ca6,2025-06-07 03:43:50,home,7fdd990b,add_to_cart
6c07738a,2025-06-03 17:17:51,cart,8c3a7038,view
cbcb4c8c,2025-06-07 11:53:49,product,1ec53404,view
a74b3c8e,2025-06-07 20:19:19,home,358d226b,view
5fdf14cf,2025-06-02 06:43:52,cart,f504ef7d,view
f170b875,2025-06-03 06:06:57,product,08c2e440,add_to_cart
c6753a3e,2025-06-06 02:04:36,product,e3e5ed13,add_to_cart
d746b527,2025-06-06 17:45:05,home,fc7f7e43,purchase
9f559c97,2025-06-04 01:08:12,product,b54af407,add_to_cart
1949edbc,2025-06-01 08:42:23,home,5f55b7fd,view
d4568252,2025-06-07 23:36:10,home,be91fc55,view
b06d7b58,2025-06-07 13:26:11,home,173e310d,view
404168ca,2025-06-06 09:54:14,product,289e1eeb,view
f7a5f5e9,2025-06-06 11:04:22,product,984b6f5a,view
cbcb38a1,2025-06-07 23:08:45,home,dc6f8bba,add_to_cart
c20bc7ce,2025-06-06 05:03:46,product,72cf3e44,purchase
3e45e7ad,2025-06-04 19:01:24,home,e6bc333b,view
12668128,2025-06-07 21:12:23,checkout,92406caf,view
0f5115c6,2025-06-03 13:28:21,cart,03c16604,view
0128c269,2025-06-02 20:33:24,cart,5b4bd460,purchase
31403acd,2025-06-05 21:33:45,home,6c1e42a5,view
a80c8e95,2025-06-05 16:58:48,purchase,348fd432,view
b6b6b00d,2025-06-06 11:56:12,checkout,d63b00ab,view
d52eab37,2025-06-06 10:08:30,product,802b32d5,purchase
46debd58,2025-06-07 01:31:22,home,75d4a353,view
bf4a632e,2025-06-07 14:45:50,product,345120ac,view
1c0521e5,2025-06-02 01:57:21,home,7d635c3b,view
aa4e4c20,2025-06-03 13:46:09,product,936a6fec,view
dbcf7f7f,2025-06-07 16:42:52,purchase,2ade0e9e,view
8c677dc6,2025-06-03 16:58:08,cart,222115b9,add_to_cart
071fef13,2025-06-05 21:25:57,home,0dd6365e,purchase
b0659d66,2025-06-04 09:02:29,home,8bfd24af,view
249a33bd,2025-06-03 05:58:20,checkout,83ce4418,view
e3f7064b,2025-06-07 16:54:42,home,ea3af505,view
bd52efea,2025-06-01 12:35:26,checkout,0b131798,view
7d56962f,2025-06-02 23:05:09,home,16e7d1cd,add_to_cart
f40f1dbc,2025-06-06 23:07:04,product,b04a063d,view
acea7d04,2025-06-03 22:20:44,cart,701e7f04,add_to_cart
2e4d6789,2025-06-03 09:26:45,home,1a34c516,view
eb8a7998,2025-06-06 17:52:22,product,57fd1aa2,purchase
f3b4447e,2025-06-07 18:50:49,product,954d6ec8,view
86216599,2025-06-07 01:14:11,product,2df8028b,add_to_cart
d34ccc72,2025-06-05 11:39:21,home,ff1868c1,view
77aac565,2025-06-05 21:24:57,product,ab515582,view
a79d3e2c,2025-06-05 09:00:54,purchase,708d197e,view
de92a60f,2025-06-01 12:00:24,home,66d9108f,view
840b0c67,2025-06-06 13:32:24,home,cb113d6f,view
9c901cfc,2025-06-04 12:24:55,home,965a729e,view
ec6f40e7,2025-06-06 18:41:08,home,9516fea1,view
11c06e04,2025-06-06 15:08:04,home,a56ebbbe,view
5fddcb9e,2025-06-03 12:58:59,product,e1994dec,view
af2e60f3,2025-06-02 01:19:24,product,39935be4,view
0bbeea0e,2025-06-02 15:41:07,cart,fdf27af5,view
cca5010c,2025-06-01 01:02:02,product,2b12f737,add_to_cart
81ba1161,2025-06-07 09:23:10,purchase,0f87fdc7,add_to_cart
594557cd,2025-06-06 23:03:27,cart,a09f2e6d,view
6443de31,2025-06-04 01:41:41,product,8c7f28a9,view
f5c430ad,2025-06-05 22:12:03,product,cd9ee092,view
3204159f,2025-06-04 18:57:46,checkout,39614d92,view
9b56789d,2025-06-01 03:18:37,cart,0e8fa52f,view
a4acb52f,2025-06-01 02:05:55,product,3f97733a,view
448419c1,2025-06-06 03:08:46,home,c2a60641,view
bd37a834,2025-06-07 05:53:58,product,a1a4e99d,view
e5f182ae,2025-06-06 11:18:43,cart,8f3b7743,view
099b0010,2025-06-02 11:40:52,product,f598da6d,view
57b22994,2025-06-03 14:00:30,purchase,9fba92ef,add_to_cart
db514570,2025-06-06 15:43:16,checkout,a07b3646,view
4ae21c87,2025-06-01 14:16:09,product,5a79d106,view
4bf61d28,2025-06-01 15:44:05,home,7474b8a6,view
0983f839,2025-06-05 16:25:37,home,c3ade6c6,view
5f9c32d5,2025-06-02 04:09:41,product,2b512b83,view
5101a256,2025-06-04 09:41:31,home,48a96b5c,view
6a1d04b7,2025-06-02 01:40:37,home,dc5ba3b3,view
7c8c774b,2025-06-07 20:56:35,home,20d702dc,add_to_cart
db3aa55a,2025-06-05 13:30:20,product,0e4c0477,view
998da4f0,2025-06-06 23:06:45,checkout,6723d6da,add_to_cart
6e5e6704,2025-06-04 03:02:26,home,79cada2a,add_to_cart
9ab4676d,2025-06-05 17:31:31,product,b01bc51f,add_to_cart
c45cbbeb,2025-06-01 16:24:40,home,5d7ed9df,purchase
fa14b41b,2025-06-04 15:12:03,home,7193187b,view
8cbf71bc,2025-06-07 02:56:36,cart,33903b54,purchase
590c668f,2025-06-04 20:42:47,product,e9495af2,view
7ed24d2d,2025-06-02 18:45:12,product,d0de4909,view
c7223a80,2025-06-04 13:09:56,checkout,2085bcb2,view
a0ca7145,2025-06-07 06:43:17,home,36182c3a,add_to_cart
bccb4998,2025-06-02 13:59:34,cart,409c62da,add_to_cart
e4299e50,2025-06-02 10:27:52,product,5b602eed,view
1587d031,2025-06-04 19:05:07,product,7c9e2c0d,add_to_cart
f90a6552,2025-06-05 23:20:27,home,dff73d4b,view
68dc851c,2025-06-02 01:34:58,checkout,7d7ed65d,view
2a834a75,2025-06-02 13:26:40,home,25b5ea3d,view
c6043206,2025-06-05 05:34:36,product,0856a145,view
c287de85,2025-06-05 16:32:54,checkout,90d1c4f5,view
8e19b28e,2025-06-04 06:24:03,product,48f6db5b,view
41c5ae4e,2025-06-07 21:05:45,product,94285765,view
30f4273b,2025-06-01 23:20:41,home,daf16c39,add_to_cart
1c5788e5,2025-06-05 19:47:43,cart,0cdff9f3,view
a22e5b87,2025-06-07 15:23:02,product,2312db08,purchase
a0de4cd5,2025-06-07 08:00:16,product,5d8dae7b,view
e9ce2c6d,2025-06-01 12:11:31,product,ffb05359,view
9ef7fb0d,2025-06-04 15:40:13,home,8b20f787,add_to_cart
7210f72b,2025-06-01 08:23:27,product,97178bdc,view
b8fe7335,2025-06-03 11:01:12,product,b8fe588e,purchase
cf74cea7,2025-06-06 19:11:10,product,a0bc403b,view
cf74cea7,2025-06-06 07:16:53,home,c6e36bc4,add_to_cart
4217b964,2025-06-03 14:51:50,cart,80e5038e,add_to_cart
418da64c,2025-06-05 03:40:35,cart,cd9cc234,view
db6d56b9,2025-06-04 22:45:07,home,c668ad69,purchase
ebab76e5,2025-06-01 19:05:10,product,7f8f72d4,view
4e8e2709,2025-06-04 07:50:57,home,a0fa1ac4,purchase
b8371ba5,2025-06-04 05:39:14,home,6ff727e6,view
75b21ea1,2025-06-07 16:56:29,product,7b0f016f,view
f4b1dca8,2025-06-05 08:36:17,home,6c2c5711,purchase
3ba73c67,2025-06-02 13:46:56,product,966f4c0c,view
0a76b6d7,2025-06-01 02:23:07,cart,7862663b,view
53737518,2025-06-06 01:51:00,product,895e6a57,add_to_cart
b9548be4,2025-06-03 09:48:51,home,886afb19,view
3de7d3a1,2025-06-07 17:22:23,product,eefe9912,view
40de6ca9,2025-06-02 23:47:56,product,389bb730,view
5f298ddc,2025-06-07 15:50:19,checkout,77128223,view
5f2dd8a8,2025-06-04 09:26:12,product,457c2165,add_to_cart
3e1569dd,2025-06-05 16:08:02,checkout,40a95692,view
584f8757,2025-06-06 14:54:11,purchase,2d55cf2c,purchase
7c0f0307,2025-06-03 07:34:01,product,8109707b,view
edb41420,2025-06-02 20:34:29,home,5a905add,add_to_cart
2b4eda8f,2025-06-03 18:12:51,checkout,07e12f72,add_to_cart
28e5264f,2025-06-03 11:44:21,checkout,65ab85c0,view
5f9c32d5,2025-06-07 21:16:04,checkout,8d4262a2,purchase
430b7048,2025-06-01 22:01:54,purchase,9b059e39,view
9ed8ab78,2025-06-02 17:22:15,home,690c597f,add_to_cart
5957ce21,2025-06-01 04:11:48,home,e5c66262,view
e998fb82,2025-06-02 16:40:22,product,68fad569,view
41ff64d6,2025-06-05 20:52:07,product,ec96c280,view
41fb86a4,2025-06-03 16:54:52,checkout,b176b2f4,add_to_cart
ab5e11f1,2025-06-03 23:33:37,home,5efce0bb,view
44e192f9,2025-06-01 11:56:12,product,ebdd5032,view
b01d0299,2025-06-07 12:02:22,checkout,f4795056,view
0583912f,2025-06-06 22:38:41,home,2c169805,view
04239bd2,2025-06-04 19:55:10,home,979c0702,view
edd00baa,2025-06-07 13:01:32,product,3ef0e860,view
030a4e3f,2025-06-01 04:40:34,home,2dcd17c6,add_to_cart
00e48aeb,2025-06-03 09:10:03,home,c76335ad,purchase
1a59951b,2025-06-02 13:44:09,home,45941ab4,view
35b0a060,2025-06-05 10:43:44,home,d07c08d1,view
d962dbe0,2025-06-04 12:01:27,home,8db84798,add_to_cart
407baea2,2025-06-02 02:32:05,home,9a4674f9,purchase
23aa765d,2025-06-06 23:18:10,checkout,313f72dd,view
2d352c00,2025-06-04 08:39:54,product,221c34f8,view
6c0db403,2025-06-04 13:09:52,checkout,12a66511,view
9a68e909,2025-06-02 07:19:46,home,a8743931,view
f9f748e4,2025-06-03 13:08:48,home,53ff44c3,view
b3b33556,2025-06-01 03:07:04,home,c542f9b0,view
73c3c8e7,2025-06-05 02:08:48,home,a43449dd,view
a41f9859,2025-06-07 05:03:12,checkout,974d8e35,add_to_cart
1ce8a614,2025-06-03 05:31:00,home,87927f6c,purchase
44e192f9,2025-06-07 02:04:26,home,cef6f82c,view
c2f2e335,2025-06-01 07:18:35,cart,6c41ed08,view
24716307,2025-06-01 07:39:01,cart,ccaaa610,view
8b758405,2025-06-02 03:02:22,home,316f7401,view
71a23245,2025-06-01 04:59:03,product,c242086a,view
23f7dfc8,2025-06-03 04:45:26,product,305eb514,view
b8d948aa,2025-06-03 07:53:03,home,b86a4641,view
7d22813f,2025-06-03 13:54:55,home,6cfbeb13,view
